Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Tajikistan,TJK,"Population, total",SP.POP.TOTL,2.087038,2.159123,2.236559,2.318234,2.402455,2.487953,2.574478,2.66223,2.750894,2.840228,2.930079,3.020391,3.111264,3.203019,3.296095,3.390935,3.487644,3.586499,3.688385,3.79442,3.905413,4.020778,4.140258,4.265247,4.397525,4.537789,4.687283,4.843951,5.00111,5.149803,5.283728,5.400714,5.502976,5.594114,5.679832,5.764712,5.84954,5.934282,6.021691,6.114886,6.216205,6.327125,6.447688,6.576877,6.712841,6.854176,7.000557,7.152385,7.309728,7.472819,7.64163,7.815949,7.995062,8.177809,8.362745,8.548651,8.734951,8.921343
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,1.603258,1.658362,1.715408,1.773853,1.833063,1.892599,1.952141,2.011763,2.071789,2.132799,2.195173,2.258964,2.324013,2.390213,2.457382,2.525361,2.594311,2.664257,2.734896,2.805818,2.876808,2.947779,3.019066,3.091511,3.166221,3.244018,3.324456,3.407319,3.493894,3.585867,3.683966,3.789185,3.899843,4.010789,4.115099,4.20784,4.287344,4.355114,4.413477,4.466132,4.516131,4.56408,4.610002,4.655741,4.703398,4.754641,4.810105,4.870137,4.935762,5.00795,5.08721,5.174061,5.267839,5.366277,5.466241,5.565284,5.662544,5.758075
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,210.35762,216.285875,222.396518,228.663034,235.048548,241.525127,248.082224,254.723773,261.45466,268.285362,275.222756,282.265414,289.406786,296.643292,303.970215,311.38365,318.87636,326.44603,334.099163,341.845707,349.689363,357.632874,365.662995,373.747579,381.844359,389.922156,397.961545,405.966436,413.957171,421.966286,430.014112,438.10253,446.211495,454.312822,462.368285,470.347459,478.247051,486.067029,493.785288,501.376484,508.82671,516.120111,523.270767,530.331985,537.377388,544.459791,551.595525,558.768052,565.956228,573.125269,580.246796,587.315129,594.330743,601.277206,608.136047,614.891969,621.534921,628.059792
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,0.49995,0.508845,0.518107,0.527749,0.537786,0.548218,0.558676,0.569031,0.579807,0.591739,0.605125,0.620945,0.638499,0.654437,0.664223,0.664984,0.654947,0.636096,0.613857,0.595872,0.587563,0.591005,0.60443,0.624648,0.646688,0.666945,0.684184,0.699522,0.714474,0.731444,0.751933,0.777011,0.805435,0.833611,0.856684,0.871447,0.875916,0.871994,0.865194,0.863269,0.871607,0.892531,0.923825,0.960852,0.996698,1.026484,1.048621,1.064973,1.07811,1.092021,1.109591,1.131523,1.15676,1.184366,1.212814,1.240977,1.268671,1.296311
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,97.837766,100.458479,103.147177,105.914391,108.774858,111.738154,114.816087,118.004103,121.276296,124.596411,127.942543,131.30964,134.719523,138.211123,141.83781,145.642454,149.628962,153.798274,158.185098,162.829871,167.755859,172.96749,178.440308,184.129812,189.974163,195.917732,201.95042,208.051337,214.140741,220.121789,225.925572,231.513429,236.89906,242.132775,247.294351,252.443551,257.602127,262.757426,267.895723,272.99163,278.033137,283.018341,287.975628,292.959567,298.041669,303.274818,308.672973,314.226665,319.934461,325.786717,331.770455,337.894992,344.148796,350.471538,356.783315,363.027163,369.167489,375.217005
Tonga,TON,"Population, total",SP.POP.TOTL,0.061601,0.063745,0.066259,0.069005,0.071757,0.074362,0.076779,0.079052,0.081097,0.082877,0.084369,0.085518,0.086347,0.086988,0.087609,0.088348,0.089254,0.090295,0.091364,0.0923,0.093007,0.093453,0.093681,0.093774,0.093842,0.093953,0.094145,0.094384,0.094667,0.094929,0.095153,0.095333,0.095496,0.095644,0.095833,0.096076,0.096369,0.096725,0.097135,0.097591,0.098082,0.098611,0.099184,0.099789,0.100406,0.101041,0.101689,0.102357,0.103005,0.103604,0.104137,0.104577,0.104951,0.105328,0.105782,0.106364,0.107122,0.10802
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,228.586005,234.00858,239.647139,245.503266,251.576403,257.868609,264.386171,271.139271,278.138996,285.397999,292.929074,300.737023,308.831549,317.234127,325.972033,335.064879,344.522341,354.343159,364.51583,375.034981,385.885281,397.065556,408.577033,420.413518,432.573431,445.048059,457.835414,470.938971,484.35771,498.102752,512.177101,526.599014,541.365685,556.451898,571.828603,587.469624,603.385639,619.607956,636.182577,653.179863,670.649638,688.615995,707.09985,726.140617,745.788118,766.080507,787.035792,808.660166,830.965556,853.953657,877.628367,901.989926,927.039875,952.734072,979.017918,1005.850049,1033.212743,1061.107721
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,0.848479,0.86536,0.880023,0.892569,0.903275,0.912417,0.919903,0.925909,0.931468,0.937848,0.945993,0.956366,0.968741,0.982592,0.997053,1.01149,1.025658,1.039761,1.054116,1.069202,1.085308,1.102556,1.120611,1.138676,1.155695,1.170928,1.184051,1.195247,1.204893,1.213624,1.2219,1.229907,1.237487,1.244407,1.250318,1.255001,1.258364,1.260678,1.262542,1.264775,1.267984,1.27238,1.277837,1.284052,1.290535,1.296934,1.303144,1.30926,1.315372,1.321618,1.3281,1.334788,1.341588,1.348248,1.354493,1.360092,1.364962,1.369125
Tunisia,TUN,"Population, total",SP.POP.TOTL,4.176266,4.235937,4.303131,4.377637,4.458611,4.545339,4.638275,4.737627,4.842167,4.950153,5.060397,5.172691,5.287543,5.405355,5.526764,5.652476,5.781796,5.915006,6.054911,6.205212,6.368167,6.545024,6.733961,6.930387,7.127941,7.321876,7.509756,7.692254,7.871459,8.050932,8.232797,8.417684,8.603225,8.784888,8.956596,9.113975,9.256037,9.384152,9.499395,9.603742,9.699197,9.785701,9.864326,9.939678,10.017601,10.102482,10.196136,10.298087,10.407336,10.521834,10.639931,10.761467,10.886668,11.014558,11.143908,11.273661,11.403248,11.532127
Turkey,TUR,"Population, total",SP.POP.TOTL,27.472331,28.146893,28.832805,29.531342,30.244232,30.972965,31.717477,32.477961,33.256432,34.055361,34.876267,35.720568,36.587225,37.472298,38.370241,39.277211,40.189511,41.108248,42.039935,42.993991,43.975921,44.988356,46.025357,47.073422,48.114105,49.133883,50.128489,51.100878,52.053704,52.992429,53.921699,54.840531,55.748875,56.653729,57.564132,58.486381,59.423208,60.372499,61.32959,62.287326,63.240121,64.191474,65.143054,66.085803,67.007855,67.903406,68.763405,69.597281,70.440032,71.339185,72.326914,73.409455,74.569867,75.787333,77.030628,78.271472,79.512426,80.74502
Tuvalu,TUV,"Population, total",SP.POP.TOTL,0.006104,0.006246,0.006389,0.006538,0.006684,0.006815,0.006938,0.00704,0.007133,0.007214,0.007303,0.007381,0.007458,0.007537,0.007616,0.007677,0.007749,0.007816,0.007888,0.007962,0.008052,0.008154,0.008284,0.008413,0.00853,0.00865,0.008747,0.00882,0.008883,0.008947,0.009003,0.009053,0.009109,0.009156,0.00919,0.00923,0.009256,0.009277,0.009306,0.009345,0.00942,0.009512,0.009635,0.009767,0.009894,0.010027,0.010137,0.010243,0.01034,0.010441,0.010531,0.010628,0.010725,0.010819,0.010908,0.011001,0.011097,0.011192
Tanzania,TZA,"Population, total",SP.POP.TOTL,10.074507,10.373398,10.683906,11.005905,11.339097,11.683528,12.038903,12.40604,12.787489,13.186557,13.605529,14.045824,14.506617,14.985131,15.477294,15.980301,16.493305,17.01767,17.555494,18.109884,18.683157,19.277108,19.891548,20.524666,21.173603,21.836999,22.511243,23.198533,23.909954,24.660575,25.459604,26.315013,27.219619,28.149328,29.070615,29.960776,30.811854,31.635251,32.451713,33.29154,34.178042,35.117019,36.105808,37.149072,38.249984,39.410545,40.634948,41.923715,43.270144,44.664231,46.098591,47.570902,49.082997,50.636595,52.234869,53.879957,55.572201,57.310019
Uganda,UGA,"Population, total",SP.POP.TOTL,6.788214,7.006633,7.240174,7.487429,7.746198,8.014401,8.292776,8.580676,8.87292,9.162833,9.446064,9.720399,9.98838,10.256429,10.533716,10.827147,11.139833,11.470867,11.818307,12.178544,12.54954,12.930209,13.323332,13.735271,14.17447,14.646624,15.154521,15.695411,16.262533,16.84609,17.438907,18.040438,18.652889,19.275422,19.907634,20.550291,21.202118,21.865931,22.551789,23.272995,24.039274,24.854892,25.718048,26.62482,27.568436,28.54394,29.550662,30.590487,31.663896,32.771895,33.915133,35.093648,36.306796,37.553726,38.833338,40.14487,41.487965,42.862958
Ukraine,UKR,"Population, total",SP.POP.TOTL,42.662149,43.203635,43.74947,44.285899,44.794327,45.261935,45.682308,46.060452,46.409002,46.746669,47.086761,47.433805,47.783011,48.127172,48.455122,48.758987,49.036456,49.290905,49.526883,49.751257,49.968812,50.221,50.384,50.564,50.754,50.917,51.097,51.293,51.521,51.773,51.892,52.00047,52.150266,52.17921,51.921041,51.512299,51.057189,50.594105,50.143939,49.67335,49.175848,48.683865,48.2025,47.81295,47.4516,47.10515,46.78775,46.50935,46.2582,46.0533,45.8707,45.7061,45.5933,45.4896,45.271947,45.154029,45.004645,44.831159
Uruguay,URY,"Population, total",SP.POP.TOTL,2.538651,2.57169,2.603887,2.635129,2.66539,2.694537,2.722877,2.750093,2.774774,2.795046,2.809803,2.81827,2.821439,2.822081,2.824069,2.830172,2.841429,2.857105,2.875966,2.896023,2.915778,2.935036,2.954282,2.973463,2.992645,3.011908,3.031038,3.049966,3.069099,3.088984,3.109989,3.13205,3.154855,3.178155,3.201607,3.224804,3.248035,3.27101,3.292138,3.309318,3.321245,3.327103,3.327773,3.325637,3.324096,3.325612,3.331043,3.339741,3.350824,3.362755,3.374415,3.385624,3.396777,3.408005,3.419546,3.431552,3.444006,3.45675
United States,USA,"Population, total",SP.POP.TOTL,180.671,183.691,186.538,189.242,191.889,194.303,196.56,198.712,200.706,202.677,205.052,207.661,209.896,211.909,213.854,215.973,218.035,220.239,222.585,225.055,227.225,229.466,231.664,233.792,235.825,237.924,240.133,242.289,244.499,246.819,249.623,252.981,256.514,259.919,263.126,266.278,269.394,272.657,275.854,279.04,282.162411,284.968955,287.625193,290.107933,292.805298,295.516599,298.379912,301.231207,304.093966,306.771529,309.338421,311.64428,313.993272,316.234505,318.622525,321.039839,323.405935,325.719178
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,8.549493,8.837349,9.138097,9.45425,9.788986,10.14374,10.520879,10.917446,11.323095,11.723846,12.110028,12.477058,12.828625,13.17359,13.525094,13.892638,14.27912,14.681459,15.096012,15.516862,15.939744,16.363562,16.790069,17.221212,17.659975,18.1083,18.565477,19.029877,19.501225,19.979127,20.51,20.952,21.449,21.942,22.377,22.785,23.225,23.667,24.051,24.31165,24.6504,24.96445,25.27185,25.56765,25.86435,26.167,26.48825,26.868,27.3028,27.7674,28.5624,29.3394,29.7745,30.2432,30.7577,31.2989,31.8479,32.3872
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,0.080949,0.082142,0.083206,0.084167,0.085069,0.08597,0.086857,0.087736,0.088613,0.089516,0.090452,0.09144,0.092463,0.093517,0.094568,0.095611,0.096641,0.097649,0.098633,0.09959,0.100505,0.101379,0.102204,0.102984,0.103742,0.104477,0.105198,0.105896,0.106536,0.107084,0.107505,0.107814,0.108003,0.108092,0.108129,0.108122,0.108075,0.108004,0.107922,0.10788,0.107898,0.107988,0.108146,0.10835,0.108559,0.108744,0.108907,0.109047,0.109165,0.109253,0.109315,0.109341,0.109328,0.10932,0.109357,0.109455,0.109643,0.109897
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,8.146847,8.461685,8.790589,9.130349,9.476252,9.824692,10.17514,10.528054,10.881995,11.235491,11.587761,11.937805,12.286439,12.636969,12.994025,13.360987,13.739142,14.127787,14.525931,14.931739,15.343916,15.761799,16.185894,16.617346,17.057785,17.508059,17.968552,18.437794,18.912526,19.388342,19.861956,20.332079,20.799075,21.263443,21.726352,22.188667,22.650102,23.110178,23.569454,24.028689,24.48834,24.948476,25.4087,25.868523,26.327225,26.784161,27.239168,27.691965,28.141701,28.587323,29.028033,29.463291,29.89308,30.317848,30.738378,31.155134,31.568179,31.977065
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,0.008033,0.008155,0.008298,0.008452,0.008627,0.008814,0.009007,0.009218,0.009424,0.009621,0.009803,0.00997,0.010125,0.010264,0.010379,0.010476,0.010543,0.010591,0.010662,0.010792,0.011002,0.011315,0.011712,0.012188,0.012731,0.013304,0.013938,0.014589,0.015266,0.0159,0.016461,0.016934,0.017344,0.017703,0.018052,0.018427,0.018833,0.01927,0.019722,0.020188,0.020645,0.021085,0.021529,0.022,0.022541,0.023168,0.023905,0.024731,0.025604,0.026447,0.027224,0.027901,0.028509,0.029056,0.029588,0.030113,0.030661,0.031196
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,0.0325,0.0343,0.035,0.0398,0.0408,0.0435,0.0462,0.0491,0.0557,0.0603,0.063476,0.070937,0.076319,0.084121,0.089941,0.094484,0.096166,0.093203,0.095929,0.096183,0.099636,0.099853,0.100068,0.100348,0.1006,0.10076,0.100842,0.100901,0.100952,0.101041,0.103963,0.104807,0.105712,0.106578,0.107318,0.107818,0.108095,0.108357,0.108537,0.108599,0.108642,0.108549,0.10851,0.108506,0.108467,0.108454,0.108371,0.108339,0.108399,0.108405,0.108358,0.108292,0.108191,0.108044,0.107884,0.10771,0.10751,0.107268
Vietnam,VNM,"Population, total",SP.POP.TOTL,32.670629,33.666772,34.684165,35.722091,36.780985,37.860012,38.959334,40.074699,41.195835,42.309665,43.407287,44.485908,45.549483,46.604726,47.661773,48.729392,49.808071,50.899504,52.015281,53.169673,54.372514,55.627746,56.931824,58.277387,59.65309,61.049373,62.45956,63.881297,65.313708,66.757402,68.209605,69.670902,71.130448,72.560427,73.925082,75.198977,76.372719,77.453335,78.452897,79.391374,80.285562,81.139919,81.956496,82.747662,83.527678,84.308843,85.094617,85.88959,86.707801,87.565407,88.472512,89.436644,90.451881,91.497725,92.544915,93.571567,94.569072,95.5408
Vanuatu,VUT,"Population, total",SP.POP.TOTL,0.063699,0.065713,0.067808,0.069964,0.072131,0.074289,0.076413,0.078522,0.080673,0.08294,0.085389,0.088022,0.090823,0.093765,0.096796,0.099872,0.103028,0.106222,0.109429,0.11258,0.115632,0.11858,0.121435,0.124249,0.127092,0.130027,0.133038,0.136125,0.139366,0.142849,0.146634,0.150778,0.155243,0.159814,0.164208,0.168235,0.171801,0.174999,0.178078,0.181345,0.185063,0.18929,0.193956,0.198964,0.204143,0.20937,0.214634,0.219953,0.22534,0.230785,0.236295,0.241871,0.247485,0.253142,0.25885,0.264603,0.270402,0.276244
Samoa,WSM,"Population, total",SP.POP.TOTL,0.108646,0.112119,0.115788,0.119561,0.123354,0.127068,0.130688,0.134193,0.137506,0.140518,0.143176,0.145439,0.147321,0.148889,0.150221,0.151387,0.15239,0.153247,0.154007,0.15476,0.155557,0.156428,0.157403,0.158384,0.159283,0.160031,0.160592,0.161015,0.161421,0.161998,0.162866,0.164076,0.16557,0.167207,0.168788,0.170157,0.171283,0.172198,0.172981,0.173755,0.17461,0.175566,0.176582,0.177662,0.178781,0.179929,0.181094,0.182286,0.183526,0.184826,0.186205,0.187665,0.189194,0.190757,0.19229,0.193759,0.195125,0.19644
Kosovo,XKX,"Population, total",SP.POP.TOTL,0.947,0.966,0.994,1.022,1.05,1.078,1.106,1.135,1.163,1.191,1.219,1.247,1.278,1.308,1.339,1.369,1.4,1.43,1.46,1.491,1.521,1.552,1.582,1.614,1.647,1.682,1.717,1.753,1.791,1.827,1.862,1.898,1.932,1.965,1.997,2.029,2.059,2.086,1.966,1.762,1.7,1.701154,1.70231,1.703466,1.704622,1.70578,1.719536,1.733404,1.747383,1.761474,1.77568,1.791,1.8052,1.8241,1.8218,1.8018,1.8162,1.8307
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,5.172135,5.260501,5.351799,5.446063,5.543339,5.643643,5.748588,5.858638,5.971407,6.083619,6.19381,6.300554,6.407295,6.523452,6.661566,6.830692,7.034868,7.271872,7.536764,7.821552,8.120497,8.434017,8.764621,9.111097,9.47217,9.847899,10.232733,10.628585,11.051504,11.523267,12.057039,12.661614,13.325583,14.017239,14.692686,15.320653,15.889449,16.408954,16.89621,17.378098,17.874725,18.390135,18.919179,19.462086,20.017068,20.582927,21.160534,21.751605,22.356391,22.974929,23.606779,24.252206,24.909969,25.576322,26.246327,26.916207,27.584213,28.25042
South Africa,ZAF,"Population, total",SP.POP.TOTL,17.456855,17.920673,18.401608,18.899275,19.412975,19.942303,20.486439,21.045785,21.62259,22.219897,22.839451,23.482813,24.148137,24.829693,25.519604,26.212405,26.904349,27.597297,28.29815,29.017049,29.760471,30.532954,31.330259,32.139708,32.943584,33.730148,34.490419,35.230249,35.970537,36.740883,37.560525,38.437855,39.360225,40.300161,41.218901,42.088165,42.89852,43.657024,44.372112,45.058775,45.728315,46.385006,47.026173,47.648727,48.247395,48.820586,49.364582,49.887181,50.412129,50.970818,51.584663,52.263516,52.998213,53.767396,54.539571,55.291225,56.015473,56.717156
Zambia,ZMB,"Population, total",SP.POP.TOTL,3.044846,3.140264,3.240587,3.345145,3.452942,3.563407,3.676189,3.791887,3.912085,4.038923,4.173928,4.317748,4.469895,4.629402,4.794754,4.964831,5.13903,5.317631,5.501445,5.691749,5.88923,6.094206,6.305709,6.521542,6.738765,6.955212,7.170656,7.385686,7.600072,7.813808,8.027253,8.239732,8.452275,8.669168,8.896109,9.137077,9.394304,9.666578,9.950224,10.239714,10.531221,10.824125,11.120409,11.421984,11.731746,12.052156,12.383446,12.725974,13.082517,13.456417,13.850033,14.264756,14.699937,15.15321,15.620974,16.100587,16.59139,17.09413
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,3.747369,3.870756,3.999419,4.132756,4.269863,4.410212,4.553433,4.700041,4.851431,5.009514,5.175618,5.351195,5.535874,5.727044,5.920943,6.11537,6.3083,6.501893,6.703182,6.92179,7.164172,7.43194,7.721536,8.027565,8.342195,8.658857,8.976205,9.293283,9.604302,9.90254,10.183113,10.443043,10.682868,10.905756,11.116948,11.320346,11.518262,11.709997,11.893272,12.064537,12.222251,12.366165,12.500525,12.633897,12.777511,12.940032,13.124267,13.329909,13.558469,13.810599,14.086317,14.386649,14.710826,15.054506,15.411675,15.777451,16.150362,16.529904
